State_Region,State_Region_Mya,SR_Pcode,District,District_Mya,D_Pcode,Township,Township_Mya,TS_Pcode,Place,Postcode,Remark
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Yedashe,ရေတာရှည်,MMR007010,Swa,08115,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Oktwin,အုတ်တွင်း,MMR007013,Oktwin,08121,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Oktwin,အုတ်တွင်း,MMR007013,Kywebwe,08122,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Oktwin,အုတ်တွင်း,MMR007013,Nyaungchayhtut,08123,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Htantabin,ထန်းတပင်,MMR007014,Htantabin,08131,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Htantabin,ထန်းတပင်,MMR007014,Zayatgyi,08132,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Phyu,ဖြူး,MMR007012,Phyu,08141,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Phyu,ဖြူး,MMR007012,Zayyawadi,08142,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Kyaukkyi,ကျောက်ကြီး,MMR007011,Mone,08143,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Taungoo,တောင်ငူခရိုင်,MMR007D002,Phyu,ဖြူး,MMR007012,Nyaungbintha,08144,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR007,Bago,ပဲခူးခရိုင်,MMR007D001,Phyu,ဖြူး,MMR007012,Kannyuntkwin,08145,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Pyay,ပြည်,MMR008001,Pyay,08151,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Pyay,ပြည်,MMR008001,Khittayar Myothit,08152,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Pyay,ပြည်,MMR008001,Hmawzar,08153,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Pyay,ပြည်,MMR008001,Paungdale,08154,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Pyay,ပြည်,MMR008001,Wethteekan,08155,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Paukkhaung,ပေါက်ခေါင်း,MMR008002,Paukkhaung,08161,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Padaung,ပန်းတောင်း,MMR008003,Padaung,08171,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Padaung,ပန်းတောင်း,MMR008003,Thuyetan,08172,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Padaung,ပန်းတောင်း,MMR008003,Htone Bo,08173,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Padaung,ပန်းတောင်း,MMR008003,Hsinde,08174,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Padaung,ပန်းတောင်း,MMR008003,Oakshitbyin,08175,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Padaung,ပန်းတောင်း,MMR008003,Kwinhla,08176,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Shwedaung,ရွှေတောင်,MMR008006,Shwedaung,08181,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Shwedaung,ရွှေတောင်,MMR008006,Kyeethe,08182,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Shwedaung,ရွှေတောင်,MMR008006,Tayokehmaw,08183,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Thegon,သဲကုန်း,MMR008005,Thegon,08191,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Thegon,သဲကုန်း,MMR008005,Sinhmeeswe,08192,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Thegon,သဲကုန်း,MMR008005,Padegone,08193,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Thegon,သဲကုန်း,MMR008005,Innma,08194,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Thegon,သဲကုန်း,MMR008005,Wetpoke,08195,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Paungde,ပေါင်းတည်,MMR008004,Paungde,08201,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Paungde,ပေါင်းတည်,MMR008004,Hmattaing,08202,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Pyay,ပြည်ခရိုင်,MMR008D001,Paungde,ပေါင်းတည်,MMR008004,Thafangone,08203,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Nattalin,နတ္တလင်း,MMR008012,Nattalin,08211,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Nattalin,နတ္တလင်း,MMR008012,Tarpon,08212,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Nattalin,နတ္တလင်း,MMR008012,Taungnyo,08213,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Nattalin,နတ္တလင်း,MMR008012,Damange,08214,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Zigon,ဇီးကုန်း,MMR008011,Zeegone,08221,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Zigon,ဇီးကုန်း,MMR008011,Lemyethna,08222,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Gyobingauk,ကြို့ပင်ကောက်,MMR008014,Gyobingauk,08231,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Thayarwady,သာယာဝတီ,MMR008007,Sanyawe,08232,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Monyo,မိုးညို,MMR008013,Monyo,08241,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Monyo,မိုးညို,MMR008013,Yaekin,08242,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Monyo,မိုးညို,MMR008013,Htaintaw,08243,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Monyo,မိုးညို,MMR008013,Pathtaw,08244,
Bago,ပဲခူးတိုင်းဒေသကြီး,MMR008,Thayarwady,သာယာဝတီခရိုင်,MMR008D002,Okpho,အုတ်ဖို,MMR008010,Okpho,08251,
